row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
202862,2019,25,Chisago,MEDICARE,4,65 - 74 years,M,272,DME (Durable Medical Equipment),"2,062","1,312","3,189","$271,733.06 ",$207.11 ,$37.51 ,"$236,722.74 ",$180.43 ,$29.62 ,"$35,010.32 ",$26.68 ,$7.17 
203942,2019,31,Cook,MEDICARE,5,75 years and older,M,37,DME (Durable Medical Equipment),446,184,422,"$20,544.40 ",$111.65 ,$65.08 ,"$17,021.66 ",$92.51 ,$51.85 ,"$3,522.74 ",$19.15 ,$9.98 
204734,2019,37,Dakota,COMMERCIAL,1,18 years and under,M,41,Outpatient Other,443,428,414,"$95,468.03 ",$223.06 ,$117.61 ,"$77,824.92 ",$181.83 ,$95.12 ,"$17,643.11 ",$41.22 ,$18.00 
205454,2019,39,Dodge,MEDICARE,5,75 years and older,F,163,Inpatient Non-acute Professional Services,"1,952","1,508","1,777","$116,970.54 ",$77.57 ,$68.25 ,"$97,413.04 ",$64.60 ,$57.34 ,"$19,557.50 ",$12.97 ,$10.18 
206270,2019,45,Fillmore,COMMERCIAL,3,45 - 64 years,M,19,Hospital Inpatient Professional Services,363,115,220,"$321,111.85 ","$2,792.28 ",$585.34 ,"$296,535.17 ","$2,578.57 ",$453.40 ,"$24,576.68 ",$213.71 ,$0.00 
207350,2019,51,Grant,COMMERCIAL,2,19 - 44 years,F,118,Hospital Outpatient,"1,790",402,"1,345","$560,842.27 ","$1,395.13 ",$316.20 ,"$428,594.60 ","$1,066.16 ",$164.21 ,"$132,247.67 ",$328.97 ,$0.00 
208118,2019,55,Houston,COMMERCIAL,1,18 years and under,F,65,Hospital Outpatient,579,191,749,"$184,729.81 ",$967.17 ,$254.36 ,"$140,705.15 ",$736.68 ,$169.29 ,"$44,024.66 ",$230.50 ,$0.00 
208910,2019,59,Isanti,COMMERCIAL,4,65 - 74 years,F,60,Clinic/Office,"1,135",440,720,"$230,730.24 ",$524.39 ,$65.21 ,"$213,764.65 ",$485.83 ,$43.24 ,"$16,965.59 ",$38.56 ,$0.00 
209606,2019,61,Itasca,MEDICARE,5,75 years and older,F,491,Ambulance,"3,708","1,318","5,396","$639,922.04 ",$485.53 ,$231.50 ,"$551,427.47 ",$418.38 ,$217.37 ,"$88,494.57 ",$67.14 ,$0.00 
210590,2019,67,Kandiyohi,MEDICARE,2,19 - 44 years,F,34,DME (Durable Medical Equipment),525,188,408,"$16,885.67 ",$89.82 ,$33.28 ,"$13,278.36 ",$70.63 ,$24.29 ,"$3,607.31 ",$19.19 ,$7.42 
211622,2019,73,Lac Qui Parle,MEDICARE,4,65 - 74 years,F,118,Other,"1,792",997,"1,386","$116,011.35 ",$116.36 ,$64.40 ,"$103,583.33 ",$103.90 ,$55.94 ,"$12,428.02 ",$12.47 ,$0.00 
198884,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,15,Ambulatory Surgery,99,18,174,"$24,040.11 ","$1,335.56 ","$1,308.96 ","$24,034.34 ","$1,335.24 ","$1,308.67 ",$5.77 ,$0.32 ,$0.00 
199604,2019,9,Benton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,36,Ambulance,711,331,411,"$17,786.42 ",$53.74 ,$11.88 ,"$17,786.42 ",$53.74 ,$11.88 ,$0.00 ,$0.00 ,$0.00 
200564,2019,13,Blue Earth,MEDICARE,5,75 years and older,F,613,Inpatient Non-acute Professional Services,"12,301","7,781","6,775","$776,886.13 ",$99.84 ,$80.11 ,"$686,151.53 ",$88.18 ,$71.14 ,"$90,734.60 ",$11.66 ,$0.00 
201236,2019,17,Carlton,MEDICARE,2,19 - 44 years,M,20,DME (Durable Medical Equipment),215,101,240,"$11,454.55 ",$113.41 ,$23.79 ,"$8,882.61 ",$87.95 ,$16.64 ,"$2,571.94 ",$25.46 ,$3.38 
197982,2019,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,15,Ambulatory Surgery,53,15,180,"$23,681.89 ","$1,578.79 ",$276.42 ,"$23,681.89 ","$1,578.79 ",$276.42 ,$0.00 ,$0.00 ,$0.00 
198654,2019,3,Anoka,MEDICARE,5,75 years and older,F,694,Hospice,"55,273","2,706","5,686","$11,011,579.63 ","$4,069.32 ","$4,937.19 ","$11,011,579.63 ","$4,069.32 ","$4,937.19 ",$0.00 ,$0.00 ,$0.00 
199398,2019,7,Beltrami,MEDICARE,3,45 - 64 years,M,252,Other,"2,762","1,059","2,908","$230,196.84 ",$217.37 ,$92.15 ,"$184,846.55 ",$174.55 ,$87.00 ,"$45,350.29 ",$42.82 ,$17.04 
200166,2019,11,Big Stone,MEDICARE,5,75 years and older,M,73,Hospital Inpatient,"1,348",117,787,"$1,572,139.36 ","$13,437.09 ","$12,150.56 ","$1,488,013.73 ","$12,718.07 ","$11,735.97 ","$84,125.63 ",$719.02 ,"$1,340.00 "
201006,2019,17,Carlton,COMMERCIAL,3,45 - 64 years,M,992,Clinic/Office,"15,091","5,751","11,507","$1,704,772.77 ",$296.43 ,$147.89 ,"$1,300,150.69 ",$226.07 ,$77.30 ,"$404,622.08 ",$70.36 ,$17.49 
201702,2019,19,Carver,MEDICARE,4,65 - 74 years,F,657,Emergency department,"4,349","1,173","7,787","$438,420.02 ",$373.76 ,$193.69 ,"$384,308.41 ",$327.63 ,$163.93 ,"$54,111.61 ",$46.13 ,$33.70 
198571,2019,3,Anoka,MEDICARE,2,19 - 44 years,M,34,Ambulatory Surgery,226,38,406,"$126,700.65 ","$3,334.23 ","$1,000.84 ","$100,805.09 ","$2,652.77 ",$798.66 ,"$25,895.56 ",$681.46 ,$222.56 
199387,2019,7,Beltrami,MEDICARE,3,45 - 64 years,M,321,Clinic/Office,"4,174","1,828","3,714","$242,621.60 ",$132.73 ,$81.62 ,"$185,739.72 ",$101.61 ,$60.00 ,"$56,881.88 ",$31.12 ,$18.23 
200443,2019,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,48,Hospital Outpatient,"1,398",205,532,"$13,133.19 ",$64.06 ,$13.92 ,"$13,129.99 ",$64.05 ,$13.92 ,$3.20 ,$0.02 ,$0.00 
201235,2019,17,Carlton,MEDICARE,2,19 - 44 years,M,97,Clinic/Office,"1,067",477,"1,163","$45,058.29 ",$94.46 ,$74.13 ,"$31,979.24 ",$67.04 ,$52.77 ,"$13,079.05 ",$27.42 ,$14.83 
202003,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,23,Hospital Inpatient Professional Services,408,201,250,"$6,422.21 ",$31.95 ,$0.00 ,"$6,422.21 ",$31.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
198243,2019,3,Anoka,COMMERCIAL,1,18 years and under,F,31,Outpatient Other,553,422,351,"$201,057.56 ",$476.44 ,$330.48 ,"$185,201.77 ",$438.87 ,$330.48 ,"$15,855.79 ",$37.57 ,$0.00 
198867,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,212,Ambulance,"3,301","1,479","2,428","$214,143.05 ",$144.79 ,$53.72 ,"$214,143.05 ",$144.79 ,$53.72 ,$0.00 ,$0.00 ,$0.00 
199635,2019,9,Benton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,59,Ambulatory Surgery,311,67,681,"$154,995.78 ","$2,313.37 ","$1,770.10 ","$154,435.58 ","$2,305.01 ","$1,770.10 ",$560.20 ,$8.36 ,$0.00 
200451,2019,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,34,Clinic/Office,501,244,385,"$7,281.32 ",$29.84 ,$0.11 ,"$6,925.38 ",$28.38 ,$0.00 ,$355.94 ,$1.46 ,$0.00 
201315,2019,17,Carlton,MEDICARE,5,75 years and older,F,389,Hospital Inpatient Professional Services,"6,503","2,861","4,406","$669,684.99 ",$234.07 ,$102.65 ,"$600,811.38 ",$210.00 ,$95.50 ,"$68,873.61 ",$24.07 ,$0.00 
202179,2019,23,Chippewa,COMMERCIAL,2,19 - 44 years,F,239,Hospital Outpatient,"3,444",838,"2,670","$1,124,572.57 ","$1,341.97 ",$482.93 ,"$933,335.97 ","$1,113.77 ",$352.14 ,"$191,236.60 ",$228.21 ,$0.00 
203091,2019,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,20,Home Health,"2,028","1,498",222,"$552,191.71 ",$368.62 ,$334.08 ,"$552,092.51 ",$368.55 ,$334.08 ,$99.20 ,$0.07 ,$0.00 
204051,2019,33,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,265,Other,"10,179","5,767","3,001","$653,205.01 ",$113.27 ,$77.87 ,"$653,205.01 ",$113.27 ,$77.87 ,$0.00 ,$0.00 ,$0.00 
204843,2019,37,Dakota,COMMERCIAL,5,75 years and older,F,152,Inpatient Non-acute Professional Services,"1,944","1,516","1,707","$64,167.71 ",$42.33 ,$22.87 ,"$50,143.75 ",$33.08 ,$18.16 ,"$14,023.96 ",$9.25 ,$0.00 
205635,2019,41,Douglas,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,150,Ambulance,"3,164","1,829","1,680","$117,552.23 ",$64.27 ,$8.76 ,"$117,539.43 ",$64.26 ,$8.76 ,$12.80 ,$0.01 ,$0.00 
206475,2019,45,Fillmore,MEDICARE,3,45 - 64 years,F,51,Independent Lab,163,89,580,"$21,868.33 ",$245.71 ,$45.42 ,"$21,852.80 ",$245.54 ,$45.42 ,$15.53 ,$0.17 ,$0.00 
197883,2019,1,Aitkin,COMMERCIAL,1,18 years and under,M,12,Hospital Inpatient,89,14,94,"$137,705.42 ","$9,836.10 ","$4,201.97 ","$119,542.60 ","$8,538.76 ","$2,545.44 ","$18,162.82 ","$1,297.34 ",$0.00 
198603,2019,3,Anoka,MEDICARE,3,45 - 64 years,M,"3,364",Clinic/Office,"80,337","31,391","38,844","$6,086,109.91 ",$193.88 ,$106.82 ,"$4,911,477.97 ",$156.46 ,$79.20 ,"$1,174,631.94 ",$37.42 ,$19.33 
199347,2019,7,Beltrami,MEDICARE,2,19 - 44 years,F,30,Hospital Inpatient,"1,095",74,342,"$811,622.94 ","$10,967.88 ","$7,510.62 ","$752,288.94 ","$10,166.07 ","$6,744.52 ","$59,334.00 ",$801.81 ,$0.00 
200115,2019,11,Big Stone,MEDICARE,4,65 - 74 years,F,18,Ambulance,94,50,211,"$20,347.10 ",$406.94 ,$274.78 ,"$17,411.08 ",$348.22 ,$242.15 ,"$2,936.02 ",$58.72 ,$0.00 
200955,2019,17,Carlton,COMMERCIAL,1,18 years and under,M,188,Hospital Outpatient,"1,994",707,"2,170","$608,425.44 ",$860.57 ,$347.55 ,"$518,761.23 ",$733.75 ,$241.20 ,"$89,664.21 ",$126.82 ,$8.70 
201891,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,113,Ambulance,"1,034",614,"1,303","$104,883.82 ",$170.82 ,$17.32 ,"$104,883.82 ",$170.82 ,$17.32 ,$0.00 ,$0.00 ,$0.00 
198340,2019,3,Anoka,COMMERCIAL,4,65 - 74 years,M,951,Clinic/Office,"22,318","9,171","11,269","$2,247,208.55 ",$245.03 ,$76.39 ,"$2,003,188.04 ",$218.43 ,$50.09 ,"$244,020.51 ",$26.61 ,$0.00 
198964,2019,5,Becker,MEDICARE,2,19 - 44 years,F,22,Hospital Inpatient Professional Services,771,214,264,"$68,797.87 ",$321.49 ,$106.84 ,"$54,803.77 ",$256.09 ,$84.87 ,"$13,994.10 ",$65.39 ,$21.56 
199780,2019,9,Benton,MEDICARE,3,45 - 64 years,F,37,Ambulance,165,64,423,"$32,697.74 ",$510.90 ,$497.47 ,"$25,947.75 ",$405.43 ,$394.60 ,"$6,749.99 ",$105.47 ,$96.69 
200716,2019,15,Brown,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,90,Independent Lab,261,127,975,"$11,611.35 ",$91.43 ,$73.59 ,"$11,611.35 ",$91.43 ,$73.59 ,$0.00 ,$0.00 ,$0.00 
201460,2019,19,Carver,COMMERCIAL,5,75 years and older,F,53,Clinic/Office,"1,105",494,636,"$39,738.33 ",$80.44 ,$21.71 ,"$33,650.75 ",$68.12 ,$16.74 ,"$6,087.58 ",$12.32 ,$0.00 
202252,2019,23,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,35,Hospital Inpatient,377,40,309,"$532,827.14 ","$13,320.68 ","$3,623.01 ","$532,827.14 ","$13,320.68 ","$3,623.01 ",$0.00 ,$0.00 ,$0.00 
202803,2019,25,Chisago,MEDICARE,2,19 - 44 years,M,23,Hospital Inpatient,352,36,270,"$445,969.36 ","$12,388.04 ","$9,811.89 ","$401,643.36 ","$11,156.76 ","$8,378.50 ","$44,326.00 ","$1,231.28 ","$1,364.00 "
203643,2019,29,Clearwater,MEDICARE,5,75 years and older,F,47,Inpatient Non-acute,"1,014",215,513,"$536,641.48 ","$2,496.01 ",$115.22 ,"$504,801.46 ","$2,347.91 ",$88.19 ,"$31,840.02 ",$148.09 ,$0.00 
204627,2019,35,Crow Wing,MEDICARE,3,45 - 64 years,M,86,Ambulatory Surgery,591,127,993,"$196,578.63 ","$1,547.86 ","$1,079.54 ","$160,337.21 ","$1,262.50 ",$831.02 ,"$36,241.42 ",$285.37 ,$182.24 
205203,2019,39,Dodge,COMMERCIAL,3,45 - 64 years,M,16,Hospital Inpatient,260,21,188,"$737,381.78 ","$35,113.42 ","$12,419.01 ","$710,523.60 ","$33,834.46 ","$12,349.90 ","$26,858.18 ","$1,278.96 ",$0.00 
206139,2019,43,Faribault,MEDICARE,3,45 - 64 years,M,51,DME (Durable Medical Equipment),504,313,603,"$35,311.21 ",$112.82 ,$51.86 ,"$28,696.92 ",$91.68 ,$41.32 ,"$6,614.29 ",$21.13 ,$10.54 
206907,2019,47,Freeborn,MEDICARE,5,75 years and older,F,784,Emergency department,"7,417","1,998","8,987","$715,540.60 ",$358.13 ,$185.15 ,"$634,783.07 ",$317.71 ,$147.66 ,"$80,757.53 ",$40.42 ,$32.52 
207723,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,F,"1,930",Hospital Inpatient,"33,247","2,576","22,394","$62,926,406.99 ","$24,427.95 ","$15,591.74 ","$61,401,817.42 ","$23,836.11 ","$14,837.46 ","$1,524,589.57 ",$591.84 ,$0.00 
208563,2019,57,Hubbard,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,75,Hospital Inpatient Professional Services,827,563,614,"$91,598.37 ",$162.70 ,$93.01 ,"$91,598.37 ",$162.70 ,$93.01 ,$0.00 ,$0.00 ,$0.00 
209235,2019,61,Itasca,COMMERCIAL,1,18 years and under,F,37,Hospital Inpatient,268,46,289,"$709,722.54 ","$15,428.75 ","$3,783.81 ","$678,902.81 ","$14,758.76 ","$3,561.57 ","$30,819.73 ",$669.99 ,$0.00 
210123,2019,65,Kanabec,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,61,Ambulance,"3,203",889,671,"$148,281.32 ",$166.80 ,$97.92 ,"$148,281.32 ",$166.80 ,$97.92 ,$0.00 ,$0.00 ,$0.00 
211035,2019,71,Koochiching,COMMERCIAL,2,19 - 44 years,F,24,Other,134,44,280,"$12,880.25 ",$292.73 ,$154.85 ,"$7,562.77 ",$171.88 ,$107.68 ,"$5,317.48 ",$120.85 ,$16.21 
211947,2019,75,Lake,MEDICARE,3,45 - 64 years,F,191,Hospital Outpatient,"9,699","1,874","2,197","$823,771.36 ",$439.58 ,$178.58 ,"$650,776.17 ",$347.27 ,$142.29 ,"$172,995.19 ",$92.31 ,$24.24 
213123,2019,83,Lyon,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,62,Inpatient Non-acute,629,373,598,"$704,475.55 ","$1,888.67 ","$1,538.94 ","$704,475.55 ","$1,888.67 ","$1,538.94 ",$0.00 ,$0.00 ,$0.00 
214011,2019,87,Mahnomen,MEDICARE,5,75 years and older,F,17,Home Health,641,385,201,"$70,114.72 ",$182.12 ,$0.00 ,"$70,114.72 ",$182.12 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
198022,2019,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,29,Ambulance,252,105,302,"$40,460.83 ",$385.34 ,$74.00 ,"$40,460.83 ",$385.34 ,$74.00 ,$0.00 ,$0.00 ,$0.00 
198718,2019,5,Becker,COMMERCIAL,2,19 - 44 years,M,120,Emergency department,652,209,"1,321","$166,342.00 ",$795.89 ,$585.00 ,"$95,971.38 ",$459.19 ,$80.94 ,"$70,370.62 ",$336.70 ,$12.15 
199486,2019,9,Benton,COMMERCIAL,1,18 years and under,M,263,Independent Lab,"1,054",338,"3,009","$45,287.21 ",$133.99 ,$32.15 ,"$35,073.31 ",$103.77 ,$7.16 ,"$10,213.90 ",$30.22 ,$11.22 
200494,2019,13,Blue Earth,MEDICARE,3,45 - 64 years,F,186,DME (Durable Medical Equipment),"2,057","1,106","2,182","$154,250.76 ",$139.47 ,$40.93 ,"$121,739.46 ",$110.07 ,$32.61 ,"$32,511.30 ",$29.40 ,$7.74 
201262,2019,17,Carlton,MEDICARE,3,45 - 64 years,M,33,Ambulatory Surgery,245,51,373,"$120,797.91 ","$2,368.59 ","$1,071.14 ","$103,719.49 ","$2,033.72 ",$871.44 ,"$17,078.42 ",$334.87 ,$104.67 
202102,2019,21,Cass,MEDICARE,4,65 - 74 years,F,29,Inpatient Non-acute Professional Services,175,131,340,"$12,625.46 ",$96.38 ,$90.71 ,"$11,334.12 ",$86.52 ,$85.75 ,"$1,291.34 ",$9.86 ,$0.00 
202894,2019,25,Chisago,MEDICARE,5,75 years and older,M,231,DME (Durable Medical Equipment),"1,732","1,107","2,705","$102,356.14 ",$92.46 ,$37.51 ,"$84,979.87 ",$76.77 ,$29.89 ,"$17,376.27 ",$15.70 ,$6.73 
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
